164,Bruno Akrapović
720,Hamid Termina
181,Patryk Rachwal
248,Ronny Thielemann
175,Moussa Latoundji
183,Jonny Rödlund
182,Laurențiu Reghecampf
171,Andrzej Kobylanski
169,Steffen Heidrich
179,Vasile Miriuță
178,Toni Micevski
168,Franklin Bittencourt
718,Mohamed Lakhouil
174,Antun Labak
167,Ferenc Horváth
717,Sabin Ilie
173,Toralf Konetzke
721,Thomas Neubert
170,Sebastian Helbig
7642,Toni Doblas
7644,Toni Prats
25321,Ronny Gaspercic
7646,Iulian Filipescu
19963,Diego Crosa
7647,Juanito
44018,Juan Merino
22967,David Belenguer
7650,David Rivas
7648,Luis Fernández
7649,Mingo
7652,Fernando Varela
7651,Washington Tais
7657,Juanjo Cañas
128671,Antonio Estévez
7656,Calado
184364,Javier Castaño
7662,Ito
4065,Joey Gudjónsson
7659,César de Loma
7655,Benjamín
7658,Capi
7660,Denilson
7663,Joaquín
16938,Gaby Amato
7666,Gastón Casas
13150,João Tomás
115,Victor Ikpeba
7665,Dani
172666,David Miranda
23269,Juan Luis Mora
172662,Alfredo Argensó
7880,Fran
184348,Pablo Rotchen
7881,Alberto Lopo
7883,Toni Soldevilla
7877,David Català
73435,César Santis
7882,Ricardo Cavas
7878,David García
51528,Bruno Saltor
15761,Marc Bertrán
7890,Àngel Morales
7885,Álex Fernández
131367,Raúl Vates
15764,Moisés Hurtado
16616,Iván Díaz
1536,Paulo Sousa
30857,Mauro Navas
15794,Toni Velamazán
7891,Roger García
16615,Cătălin Munteanu
7897,Óscar García
3172,Quique de Lucas
26370,Martín Posse
15306,Antonio Pacheco
27449,Miguel Ángel Benítez
70974,Manel
39487,Francisco Palencia
7821,David Aganzo
7899,Raúl Tamudo
26424,Frode Olsen
7694,Antonio Notario
7699,Óscar Rodríguez
7696,Javi Navarro
7701,José Miguel Prieto
7697,Juanmi Gelabert
7700,Pablo Alfaro
7695,David Castedo
7698,Zoran Njegus
7710,Inti Podestá
7706,Francisco Lama
167655,José Taira
7705,Javi Casquero
7713,Gerardo Torrado
51393,Álvaro Jurado
7714,Víctor Salas
7703,Alfonso Vera
7708,Paco Gallardo
23033,Mario Cotelo
7707,Fredi
7712,Tomás Hervás
7704,David Arteaga
58262,Bakero
7717,José Antonio Reyes
53033,Nicolás Olivera
64396,Luis Gil
7716,Moisés García
7718,Mariano Toedtli
7715,Antoñito
7536,Pablo Cavallero
7537,José Manuel Pinto
7540,Fernando Cáceres
7539,Eduardo Berizzo
7543,Sebastián Méndez
7544,Sergio Fernández
29098,Yago Yao
3359,Sylvinho
7542,Juanfran
73027,Jacobo Campos
7546,Juan Velasco
7541,Pablo Coira
15715,Borja Oubiña
7557,Vágner
3814,Doriva
7555,Peter Luccin
7551,Everton Giovanella
14534,Jonathan Aspas
7472,Valeriy Karpin
7556,Aleksandr Mostovoy
89545,Zvonimir Boban
7560,Jesuli
7552,Gustavo López
7550,Edú
5600,Florian Maurice
566437,Edgar Pedride
3091,Benni McCarthy
7559,Catanha
7587,Roberto Bonano
7825,Pepe Reina
6723,Richard Dutruel
7589,Víctor Valdés
191,Patrik Andersson
7596,Dani Tortolero
3518,Frank de Boer
8036,Abelardo
6741,Philippe Christanval
7594,Carles Puyol
7916,Oleguer
8063,Sergi Barjuan
3508,Francesco Coco
7593,Fernando Navarro
7901,Nano
3517,Samuel Okunowo
4375,Michael Reiziger
5198,Phillip Cocu
7598,Gabri
7602,Thiago Motta
7607,Xavi
7599,Gerard López
7606,Fábio Rochemback
7923,Roberto Trashorras
7601,Luis Enrique
3372,Rivaldo
7609,Geovanni
3513,Marc Overmars
8134,Jofre Mateu
7611,Javier Saviola
4385,Patrick Kluivert
7608,Dani García
7933,Alfonso
72803,Diego Arroyo
